20180720,0,5,-53,15000,14300.8466796875,206.514312744141,-3.23888683319092,4.00316429138184
20180720,6,5,-53,15000,14298.369140625,206.399993896484,-2.0816650390625,-0.814999997615814
20180720,12,5,-53,15000,14293.5048828125,207.297210693359,0.571948230266571,1.34829592704773
20180720,18,5,-53,15000,14262.85546875,207.089996337891,2.69889163970947,3.50578379631042
20180721,0,5,-53,15000,14265.6748046875,206.899993896484,-0.939999997615814,8.80154800415039
20180721,6,5,-53,15000,14258.7412109375,206.417236328125,-1.49721682071686,7.84260749816895
20180721,12,5,-53,15000,14265.681640625,206.600006103516,-5.2700047492981,5.2489185333252
20180721,18,5,-53,15000,14248.0166015625,206.362503051758,-6.21555185317993,4.15753889083862
20180722,0,5,-53,15000,14244.1376953125,206.600006103516,-9.98726558685303,3.77183103561401
20180722,6,5,-53,15000,14246.947265625,206.600006103516,-10.6319437026978,-0.849399387836456
20180722,12,5,-53,15000,14255.162109375,206.424468994141,-12.3587789535522,-3.98487782478333
20180722,18,5,-53,15000,14238.62890625,206.28532409668,-9.54686546325684,-5.41938495635986
20180723,0,5,-53,15000,14238.90234375,206.331695556641,-12.1506128311157,-2.4185791015625
20180723,6,5,-53,15000,14237.0615234375,206.599975585938,-13.8119430541992,-6.66231203079224
20180723,12,5,-53,15000,14247.05859375,206.199996948242,-16.4493560791016,-11.0923318862915
20180723,18,5,-53,15000,14235.552734375,206.699996948242,-12.1444234848022,-5.15355491638184
20180724,0,5,-53,15000,14240.880859375,206.899993896484,-17.6484394073486,-7.82304191589355
20180724,6,5,-53,15000,14243.017578125,206.531692504883,-16.4873428344727,-0.745126962661743
20180724,12,5,-53,15000,14257.8740234375,206.278076171875,-10.2313547134399,5.82615232467651
20180724,18,5,-53,15000,14238.7060546875,205.800003051758,-7.28804922103882,4.92620611190796
20180725,0,5,-53,15000,14238.5166015625,206.300003051758,-10.7570552825928,-2.65796375274658
20180725,6,5,-53,15000,14234.8623046875,206.300003051758,-12.8010158538818,-5.93967294692993
20180725,12,5,-53,15000,14246.41796875,206.212814331055,-9.20499992370605,-3.12805414199829
20180725,18,5,-53,15000,14229.025390625,205.882766723633,-3.37208485603333,-3.23050785064697
20180726,0,5,-53,15000,14241.05078125,205.763641357422,-0.903305649757385,-2.0653247833252
20180726,6,5,-53,15000,14243.0126953125,205.699996948242,-0.801904320716858,-2.34271001815796
