20180720,0,82,17,2000,23353.7578125,186.717239379883,25.4124126434326,-6.11186504364014
20180720,6,82,17,2000,23344.09765625,186.199996948242,23.8900203704834,-5.77241230010986
20180720,12,82,17,2000,23339.900390625,185.199981689453,21.4147281646729,-6.0466456413269
20180720,18,82,17,2000,23326.48828125,185.099975585938,20.7048873901367,-4.52613258361816
20180721,0,82,17,2000,23316.8359375,185.29997253418,20.2100067138672,-5.17988300323486
20180721,6,82,17,2000,23286.96484375,184.49626159668,19.8160133361816,-4.54858160018921
20180721,12,82,17,2000,23260.625,184.100006103516,18.3600044250488,-3.53329110145569
20180721,18,82,17,2000,23235.185546875,183.699981689453,17.7600040435791,-1.28603029251099
20180722,0,82,17,2000,23223.90234375,183.699996948242,15.6600046157837,-1.34003901481628
20180722,6,82,17,2000,23207.80078125,184,15.7066402435303,0.808793962001801
20180722,12,82,17,2000,23215.869140625,184.899993896484,14.7642335891724,0.78143310546875
20180722,18,82,17,2000,23220.8203125,185.79997253418,14.5600099563599,2.15538334846497
20180723,0,82,17,2000,23224.470703125,186.099975585938,14.4600124359131,1.37630617618561
20180723,6,82,17,2000,23221.380859375,185.999969482422,14.0100021362305,3.13369631767273
20180723,12,82,17,2000,23221.962890625,185.799987792969,13.5600070953369,3.64535522460938
20180723,18,82,17,2000,23219.564453125,185.499984741211,12.256667137146,5.08121824264526
20180724,0,82,17,2000,23221.21484375,185.279678344727,11.0604562759399,5.75134754180908
20180724,6,82,17,2000,23222.5390625,185.399978637695,10.8100051879883,8.33122539520264
20180724,12,82,17,2000,23235.9609375,184.999984741211,10.8100004196167,8.64038372039795
20180724,18,82,17,2000,23249.900390625,185.099990844727,10.7100858688354,9.17049312591553
20180725,0,82,17,2000,23250.11328125,184.699981689453,11.580002784729,7.79957008361816
20180725,6,82,17,2000,23246.099609375,184.499984741211,10.5651731491089,7.38310289382935
20180725,12,82,17,2000,23229.89453125,184.100006103516,9.9799976348877,7.21480226516724
20180725,18,82,17,2000,23216.775390625,183.699981689453,9.97999954223633,6.3514084815979
20180726,0,82,17,2000,23204.96484375,183.399978637695,8.88058853149414,5.75382328033447
20180726,6,82,17,2000,23203.39453125,183.299987792969,9.02999782562256,6.67387962341309
20180726,12,82,17,2000,23197.556640625,182.999984741211,9.90999984741211,7.07608413696289
20180726,18,82,17,2000,23192.5078125,182.79997253418,9.76028823852539,6.30876445770264
20180727,0,82,17,2000,23184.8046875,182.79997253418,9.186692237854,6.44214582443237
20180727,6,82,17,2000,23181.4296875,182.899993896484,10.156702041626,6.45547342300415
20180727,12,82,17,2000,23183.408203125,183.099990844727,8.8600025177002,5.5755786895752
20180727,18,82,17,2000,23181.1796875,183.199981689453,9.45667457580566,5.29369878768921
20180728,0,82,17,2000,23187.142578125,183.199981689453,9.6900053024292,4.30370140075684
20180728,6,82,17,2000,23187.712890625,183.099990844727,10.0896949768066,4.08958005905151
20180728,12,82,17,2000,23191.39453125,182.999984741211,9.08695316314697,3.57974982261658
20180728,18,82,17,2000,23201.59765625,183.099990844727,10.1124172210693,3.42898678779602
20180729,0,82,17,2000,23219.98828125,183.699981689453,11.2600049972534,2.83481574058533
20180729,6,82,17,2000,23216.5625,183.999969482422,13.1599998474121,3.32012939453125
20180729,12,82,17,2000,23220.9140625,183.999969482422,13.3500051498413,1.86919188499451
20180729,18,82,17,2000,23218.142578125,183.999984741211,12.8067378997803,2.36331915855408
20180730,0,82,17,2000,23230.134765625,184.099975585938,13.4801559448242,2.87656259536743
20180730,6,82,17,2000,23231.064453125,184.206970214844,13.7600049972534,2.92197275161743
20180730,12,82,17,2000,23243.490234375,184.099975585938,12.3580980300903,3.22340822219849
20180730,18,82,17,2000,23253.0703125,183.999984741211,13.0100002288818,3.65364861488342
20180731,0,82,17,2000,23270.9921875,184.199981689453,12.1077909469604,3.31381225585938
20180731,6,82,17,2000,23271.73046875,184.399978637695,13.4603366851807,5.22656965255737
20180731,12,82,17,2000,23277.857421875,184.199996948242,14.1566581726074,5.43364524841309
20180731,18,82,17,2000,23284.697265625,184.099975585938,14.9303026199341,6.56757831573486
20180801,0,82,17,2000,23296.88671875,184.29997253418,16.2300071716309,7.49070072174072
20180801,6,82,17,2000,23304.796875,184.300003051758,17.7633209228516,8.72627449035645
20180801,12,82,17,2000,23307.86328125,184.499984741211,19.4400024414063,9.42759799957275
20180801,18,82,17,2000,23313.349609375,184.499969482422,20.3905620574951,8.37552261352539
20180802,0,82,17,2000,23312.3671875,184.399993896484,20.3394050598145,7.75509262084961
20180802,6,82,17,2000,23310.068359375,184.29997253418,21.4586734771729,7.53009033203125
20180802,12,82,17,2000,23309.794921875,184.099975585938,21.7200031280518,7.22204351425171
20180802,18,82,17,2000,23313.525390625,183.599990844727,21.0900173187256,5.63009786605835
20180803,0,82,17,2000,23315.501953125,183.499984741211,20.9400005340576,7.4440746307373
20180803,6,82,17,2000,23336.232421875,183.699981689453,22.9333915710449,8.18461894989014
20180803,12,82,17,2000,23347.19921875,183.832122802734,23.3400001525879,9.96986770629883
20180803,18,82,17,2000,23360.39453125,184.099990844727,25.1402645111084,9.24956512451172
20180804,0,82,17,2000,23369.83984375,184.399993896484,24.6199970245361,7.63475608825684
20180804,6,82,17,2000,23351.8515625,184.599975585938,24.1400051116943,7.07276630401611
20180804,12,82,17,2000,23312.775390625,184.899978637695,20.7601509094238,5.29364490509033
20180804,18,82,17,2000,23273.84765625,184.699981689453,18.6899948120117,4.16132831573486
20180805,0,82,17,2000,23244.953125,184.499984741211,14.7664527893066,3.31746578216553
20180805,6,82,17,2000,23212.703125,184.499984741211,13.7027835845947,4.40994644165039
20180805,12,82,17,2000,23185.4609375,184.399993896484,12.2100076675415,3.63671135902405
20180805,18,82,17,2000,23166.681640625,184.300003051758,10.2657785415649,2.99278688430786
20180806,0,82,17,2000,23158.841796875,184.199981689453,8.60978317260742,2.52043342590332
20180806,6,82,17,2000,23153.83203125,183.799987792969,8.06577110290527,2.46479988098145
20180806,12,82,17,2000,23148.5625,183.299987792969,6.70978498458862,2.29693245887756
20180806,18,82,17,2000,23156.7109375,182.999969482422,6.61176776885986,2.50446534156799
20180807,0,82,17,2000,23165.17578125,182.799987792969,6.68341302871704,2.40504026412964
20180807,6,82,17,2000,23175.939453125,182.599990844727,8.10680198669434,3.47062873840332
20180807,12,82,17,2000,23200.375,182.599975585938,8.91123294830322,3.40721797943115
20180807,18,82,17,2000,23232.984375,182.599990844727,10.8730888366699,3.19575929641724
20180808,0,82,17,2000,23269.02734375,182.599975585938,12.3072652816772,2.55861806869507
20180808,6,82,17,2000,23305.349609375,182.79997253418,15.2604808807373,3.3313672542572
20180808,12,82,17,2000,23334.328125,182.800003051758,16.4600105285645,2.50155997276306
20180808,18,82,17,2000,23361.703125,183.099990844727,18.2600078582764,1.98206543922424
20180809,0,82,17,2000,23379.70703125,183.350738525391,19.9200019836426,1.83737790584564
20180809,6,82,17,2000,23393.77734375,183.699981689453,21.7586574554443,2.06789803504944
20180809,12,82,17,2000,23398.560546875,183.599975585938,21.560022354126,1.07283937931061
20180809,18,82,17,2000,23391.314453125,183.599990844727,21.2583274841309,-0.163847655057907
20180810,0,82,17,2000,23378.126953125,183.499969482422,19.5600090026855,-1.57006347179413
20180810,6,82,17,2000,23350.759765625,183.099975585938,18.9600105285645,-0.652480483055115
20180810,12,82,17,2000,23326.84765625,182.728622436523,16.5600051879883,-1.60560548305511
20180810,18,82,17,2000,23306.365234375,182.699981689453,14.7600049972534,-0.235258787870407
20180811,0,82,17,2000,23288.01953125,182.599349975586,13.8600149154663,-0.0921752899885178
20180811,6,82,17,2000,23271.654296875,182.399978637695,13.6600370407104,1.61625242233276
20180811,12,82,17,2000,23260.91015625,182.399978637695,13.2100048065186,1.80438721179962
20180811,18,82,17,2000,23248.796875,182.299987792969,12.5600166320801,2.05381846427917
20180812,0,82,17,2000,23254.365234375,182.499984741211,12.2100076675415,2.03240489959717
20180812,6,82,17,2000,23246.4921875,182.699981689453,11.8100051879883,2.33588743209839
20180812,12,82,17,2000,23230.35546875,182.999984741211,10.0104837417603,1.78991460800171
20180812,18,82,17,2000,23224.9453125,182.999984741211,8.90822505950928,1.35992193222046
20180813,0,82,17,2000,23231.072265625,183.199981689453,8.58000755310059,0.997235119342804
20180813,6,82,17,2000,23233.955078125,183.399978637695,9.51001262664795,1.22523069381714
20180813,12,82,17,2000,23240.3203125,183.099990844727,9.35023403167725,0.864353001117706
20180813,18,82,17,2000,23251.3046875,182.899978637695,9.70306396484375,1.17680418491364
20180814,0,82,17,2000,23270.171875,182.699981689453,11.5034322738647,0.717668473720551
20180814,6,82,17,2000,23273.841796875,182.508087158203,12.3300123214722,1.19201421737671
20180814,12,82,17,2000,23276.4296875,182.199981689453,13.4100046157837,2.15168213844299
20180814,18,82,17,2000,23278.46484375,181.899993896484,14.5600004196167,0.930568873882294
20180815,0,82,17,2000,23281.033203125,181.899993896484,14.6600589752197,0.816564917564392
20180815,6,82,17,2000,23279.23828125,181.899993896484,15.1600122451782,2.03946542739868
20180815,12,82,17,2000,23277.3671875,181.899978637695,15.5300045013428,3.17691659927368
20180815,18,82,17,2000,23273.716796875,182.199996948242,15.3600072860718,3.47048830986023
20180816,0,82,17,2000,23281.16015625,182.599990844727,15.2100143432617,4.60148906707764
20180816,6,82,17,2000,23285.69921875,182.699981689453,14.909873008728,6.94784164428711
20180816,12,82,17,2000,23299.669921875,182.599975585938,15.1300048828125,8.44400882720947
20180816,18,82,17,2000,23299.998046875,182.499984741211,14.9800071716309,9.16000747680664
20180817,0,82,17,2000,23323.328125,182.699981689453,15.4300003051758,10.3632125854492
20180817,6,82,17,2000,23340,182.899993896484,16.1100101470947,11.7493314743042
20180817,12,82,17,2000,23350.591796875,182.499984741211,16.6058406829834,11.9580154418945
20180817,18,82,17,2000,23351.720703125,182.599990844727,17.7100067138672,11.4957151412964
20180818,0,82,17,2000,23356.41015625,182.599975585938,18.2100067138672,10.7760400772095
20180818,6,82,17,2000,23356.17578125,182.720504760742,18.1064834594727,11.858362197876
20180818,12,82,17,2000,23350.703125,182.499984741211,18.1100006103516,10.9388675689697
20180818,18,82,17,2000,23335.216796875,182.599990844727,17.7825336456299,9.53530979156494
20180819,0,82,17,2000,23325.029296875,182.999984741211,16.7323436737061,8.76609897613525
20180819,6,82,17,2000,23314.5546875,183.299987792969,17.4799995422363,9.57703399658203
20180819,12,82,17,2000,23295.2109375,183.399978637695,16.4800033569336,8.36242198944092
20180819,18,82,17,2000,23277.330078125,183.499984741211,15.9299974441528,7.40275382995605
