20180720,0,-19,10,40000,7595.17333984375,255.899993896484,12.2026271820068,-1.98466801643372
20180720,6,-19,10,40000,7590.73486328125,255.785278320313,10.7601070404053,-2.12277841567993
20180720,12,-19,10,40000,7578.65380859375,255.5,9.57683753967285,-2.08837270736694
20180720,18,-19,10,40000,7569.53076171875,254.385299682617,7.57579946517944,0.388867199420929
20180721,0,-19,10,40000,7573.80615234375,254.814697265625,8.71327495574951,4.17933368682861
20180721,6,-19,10,40000,7569.74609375,254.699981689453,11.0650939941406,1.9161376953125
20180721,12,-19,10,40000,7563.42822265625,254,8.88267230987549,1.60451054573059
20180721,18,-19,10,40000,7558.09814453125,253.5,7.56942129135132,2.99613642692566
20180722,0,-19,10,40000,7564.6591796875,253.5,7.44881582260132,3.661376953125
20180722,6,-19,10,40000,7563.7919921875,253.800003051758,7.19148540496826,0.612774670124054
20180722,12,-19,10,40000,7563.09521484375,254,4.53821420669556,-0.0357604995369911
20180722,18,-19,10,40000,7560.400390625,254.300003051758,1.90490114688873,1.23031616210938
20180723,0,-19,10,40000,7569.0419921875,254.29997253418,1.01170659065247,4.99159526824951
20180723,6,-19,10,40000,7567.53271484375,254.699981689453,3.93329763412476,2.01439213752747
20180723,12,-19,10,40000,7570.18017578125,255.100006103516,1.35257565975189,1.69646906852722
20180723,18,-19,10,40000,7569.48388671875,255.537750244141,0.727746605873108,3.53977060317993
20180724,0,-19,10,40000,7570.119140625,254.699996948242,2.3121337890625,7.90433359146118
20180724,6,-19,10,40000,7565.18505859375,254.699996948242,7.21973276138306,8.58376502990723
20180724,12,-19,10,40000,7566.69384765625,254.199981689453,6.01041746139526,6.60390138626099
20180724,18,-19,10,40000,7571.19921875,253.798492431641,5.48995113372803,10.1809864044189
20180725,0,-19,10,40000,7579.0537109375,253.900054931641,7.69941711425781,12.8521785736084
20180725,6,-19,10,40000,7579.5849609375,254.199996948242,8.886962890625,9.76449584960938
20180725,12,-19,10,40000,7587.71142578125,254.986038208008,9.5360164642334,7.65858745574951
20180725,18,-19,10,40000,7585.7470703125,255.199996948242,8.85293006896973,6.99597644805908
20180726,0,-19,10,40000,7593.80419921875,255.668304443359,6.35509777069092,8.99512672424316
20180726,6,-19,10,40000,7592.3701171875,255.631683349609,4.65330076217651,10.6574125289917
20180726,12,-19,10,40000,7589.76318359375,255.300003051758,6.87856912612915,9.51753902435303
20180726,18,-19,10,40000,7590.7470703125,254.467864990234,4.6093430519104,7.5706934928894
20180727,0,-19,10,40000,7601.20361328125,255.199996948242,6.1249828338623,8.74903774261475
20180727,6,-19,10,40000,7599.63232421875,255.199996948242,7.57453346252441,6.43970203399658
20180727,12,-19,10,40000,7600.3974609375,255.375198364258,5.52986574172974,7.13715314865112
20180727,18,-19,10,40000,7600.3369140625,255.277145385742,5.75330066680908,8.67415046691895
20180728,0,-19,10,40000,7609.28759765625,255.699981689453,7.37773942947388,10.002402305603
20180728,6,-19,10,40000,7608.8544921875,256,8.62674808502197,6.94542503356934
20180728,12,-19,10,40000,7605.6181640625,255.199996948242,9.75559043884277,5.86879634857178
20180728,18,-19,10,40000,7600.97314453125,254.985748291016,4.1263279914856,5.26746082305908
20180729,0,-19,10,40000,7613.93017578125,256.299987792969,5.37337398529053,4.89584970474243
20180729,6,-19,10,40000,7609.50146484375,257.399993896484,6.41573715209961,1.32590818405151
20180729,12,-19,10,40000,7607.263671875,256.899993896484,6.427734375,2.31976556777954
20180729,18,-19,10,40000,7601.66015625,256.899993896484,6.01767110824585,2.24437499046326
